sentence,label
每一份“热爱”，都是对生活的最好诠释。,1
看到你的辛勤工作得到认可，我为你感到无比的自豪和高兴！,1
　　56、业精于勤，荒于嬉；行成于思，毁于随。,1
勇敢面对挑战，我们的人生将更加精彩。,1
在困难面前不退缩，这是一种勇气。,1
　　25、踏平坎坷成大道，推倒障碍成浮桥，熬过黑暗是黎明。,1
　　14、你不勇敢，没人替你坚强。,1
不断挑战自我，让我们不断成长。,1
用积极的心态面对挑战，你会发现自己的勇气。,1
138. 我的房租又涨了，生活成本越来越高。,0
50. 用心去关爱身边的人，用行动去传递温暖和力量。,1
收到你的来信，让我感到十分惊喜和期待，期待我们的未来合作！,1
24. 挑战是成长的过程，不要害怕，迎接它吧。,1
不要害怕改变，因为它带来的可能性是无限的。,1
每一次“摸鱼”的休息，都是为了更好地出发。,1
被人误解了意图，感到很沮丧。,0
　　250、人必须要经常审视自己，因为你必然会有不该有的欲念。许多事情，不是靠坚持和努力，就能够有最后的结果。,1
那是一幅画,2
每一次失败都是一次宝贵的经验，值得珍惜。,1
　　289、问佛：世间为何有那么多遗憾？佛曰：这是一个婆娑世界，婆娑即遗憾，没有遗憾，给再多幸福也不会体会快乐。,1
医院出现医疗事故，患者家属不满。,0
面对挑战，有时候会感到无力，但也能够找到支持。,2
我的植物枯萎了。,0
生活中有一些遗憾，但也只能接受。,2
感受生活中的小美好，它们会给你带来无尽的喜悦。,1
　　174、人活着必须不要都是为了自己，也不可能只为了自己。要做好人，想要得到别人尊重，就必须不断学习不断修身不断做好事，需一生不懈的努力。我们要尽自己的努力，去创造更好的社会。,1
看到老人笑容满面，感受到了生活的美好和温馨。,1
那本书是英文的,2
　　294、实力加自信就是一把坚韧不摧的利剑也是通往成功的船票实力决定成败。,1
我感到迷茫困惑。,0
宽容与理解是构建美好世界的基石。,1
今天的工作进展顺利，让我充满了动力和信心！,1
城市绿化覆盖率低，影响空气质量。,0
一天有24小时,2
邮件发送失败，重要信息没传达到。,0
诚信让我们赢得他人的尊重。,1
用心去感受生活的美好，你会发现它无处不在。,1
微笑有时候是掩饰，但也有时候是真实的表达。,2
94. 我的吸尘器吸力不足，打扫卫生成了大工程。,0
我的烤箱温度不稳定。,0
团队里每个人都有着不同的优点，一起合作真的很愉快。,1
　　101、嘲讽是一种力量，消极的力量。赞扬也是一种力量，但却是用心的力量。,1
　　197、爱是恒久忍耐，又有恩慈。爱是不嫉妒。爱是不自夸，不张狂，不作害羞的事。不求自己的益处。不轻易发怒。不计算人的恶。不喜欢不义。只喜欢真理。凡事包容。凡事相信。凡事盼望。凡事忍耐。爱是永不止息。,1
邻居家的花园种满了各种花草，让人赏心悦目。,1
115. 我的脖子僵硬，可能是睡姿不好导致的。,0
即使遇到挑战，我依然对未来充满信心，因为我知道自己有足够的勇气和决心！,1
我相信自己的未来会更加美好，因为我正在努力奋斗，追求自己的梦想！,1
公交车太挤，每天上下班都像打仗。,0
即使路途再艰辛，也要坚持追求内心的梦想。,1
我的期望落空了。,0
公交车太挤，每天上下班都像打仗。,0
　　37、知道初恋与最后的恋爱的区别吗？初恋就是，你觉得这个是最后的恋爱，而最后的恋爱是，你觉得这才是初恋。,1
同事们齐心协力完成了项目，真是太棒了！,1
3. 哎呀，失败只是暂时的，别担心，咱们总能找到解决的办法的！,1
每一次失败都是一次宝贵的经验，值得珍惜。,1
勇敢面对未知，你会发现内心的无限力量。,1
手机刚买就坏了，真是倒霉。,0
"8. ""成功总是属于那些不断尝试的人。""我从不畏惧失败，因为它让我更接近成功。",1
每一次失败都是一次宝贵的经验，值得珍惜。,1
平淡的生活也有其美好之处，需要我们去发现。,2
100. 我的面包机烤焦了面包，早餐泡汤了。,0
胃疼了一整天，难受死了。,0
我今天很忙,2
信念的破灭让人感到迷茫。,0
　　79、没有一颗珍珠的闪光，是靠别人涂抹上去的。,1
每一次努力都在迈向成功的路上。,1
做一个有责任心的人，让社会更美好。,1
梦想破灭，感到一切努力都白费。,0
学习的压力让人喘不过气来。,0
我的存款不够用了。,0
　　23、你总要为了梦想，全力以赴一次。管它什么流言蜚语，做自己。赢，也要赢得漂亮。,1
"2. ""加油，你是最棒的！""这是我每天早上对自己的鼓励。",1
每一次努力都是一次积累，终将会有收获。,1
6. 看问题要往好处想，这样才能走得更远。,1
1. 今天天气真好，心情也跟着晴朗了。,1
与朋友分享快乐和悲伤，让友谊更加深厚。,1
朋友之间的距离有时候会变化，但也能适应。,2
我的社交圈子越来越狭小，简直让我感到绝望。,0
让我们一起“内卷”出更好的未来！,1
即使遇到困难，我依然对未来充满信心，因为我知道自己有足够的智慧和勇气！,1
我的背疼得无法入睡。,0
驾校教练态度恶劣，学员投诉。,0
勇敢地追求梦想，你将成就非凡的人生。,1
54. 勇敢地接受挑战，因为只有这样才能超越自己。,1
我们经常一起吃饭,2
在每个困难中，都有一个机会等待着我们。,1
跟朋友闹翻了，心里不是滋味。,0
爱护环境，让地球更加美丽。,1
101. 我的搅拌机刀片钝了，做料理变得困难。,0
每天都要“元气满满”地面对生活！,1
　　30、原以为“得不到”和“已失去”是最珍贵的，可…原来把握眼前才是最重要的。,1
这家医院的医生诊断不准确，白花了那么多钱。,0
坚持梦想，我们一定能实现。,1
衣服是棉质的,2
"24. ""成功往往隐藏在最后坚持的那五分钟里。""我在最困难的时候也不放弃。",1
给我打开玩具房的灯,2
这个电影太无聊了，看着看着都快睡着了。,0
我刚才看到了他,2
电费又涨了，生活成本越来越高。,0
我遇到了一则非常有趣的笑话，让我忍俊不禁，心情愉悦！,1
生活中有一些遗憾，但也只能接受。,2
我感觉自己的身心已经到了极限，简直无法再承受。,0
28. 每一次挑战都是我们成长的机会，不要轻言放弃。,1
“打工人”也要有梦想，加油！,1
　　38、把艰辛的劳作看作是生命的必然，即使没有收获的希望也心平气和的继续。,1
我的宠物走失了。,0
　　268、真正的浪漫，不是站在冰天雪地里的拥吻，而是牵起你的手，紧挨着你的肩，让你安心地知道家的方向就在那里。,1
雨后的大地散发出清新的气息，一切都变得生机勃勃。,1
学习的压力让人喘不过气来。,0
不断学习，让我们的生活更加充实。,1
阳台上有花,2
"17. ""人生没有彩排，每一天都是现场直播。""我珍惜当下，活出真实的自己。",1
悲观的心态让人陷入消极的循环。,0
在海边,2
还凑合。,2
我的除湿机效果不好。,0
　　6、千里之行，始于足下。对的，坚持；错的，放弃！,1
信念的破灭让人感到,0
　　283、无论你正经历着什么，过得是否开心，世界不会因为你的疲惫，而停下它的脚步。那些你不能释怀的人与事，总有一天会在你念念不忘之时早已遗忘。无论黑夜多么漫长不堪，黎明始终会如期而至。,1
努力工作是为了生活，没有什么好抱怨的。,2
地球家园需要我们的保护，每个人都有责任。,2
用善良的心情去面对世界，你将会收获更多的美好。,1
无论“内卷”多严重，都要保持一颗“宁静”的心。,1
信念的缺失让人感到迷茫。,0
　　84、岂能尽人如意，但求无愧于心！,1
总是会遇到一些困难，但也能够克服。,2
2. 咱们得一直往前冲，因为成功就在前方等着咱们呢！,1
挑战是生活中不可避免的一部分，但也能让我们成长。,2
信念有时候会受到考验，但也能找到坚持的理由。,2
相信自己的选择，因为它们会为我们带来幸福。,1
我觉得自己的未来一片暗淡，简直无法想象。,0
信念让我们勇往直前。,1
　　237、容忍别人的无知，容忍别人的肤浅，并且理解‘他们’，那么至少说明你拥有了必须程度的‘博知’和‘博广’。,1
14. 爱是世界的纽带，让我们一起温暖这个世界。,1
　　57、无论你是什么人，无论你为了什么，只要你生活在这世界上，就要对得起自己的青春，因为青春只是绽放到极致却又结束的太仓促的一段闹剧而已，所以直到世界的终结，去爱你该爱的，去做你该做的，去想你该想的。,1
当我们用心去体验生活时，我们才能发现它的美好。,1
我觉得自己的努力毫无回报，一切都是徒劳的。,0
天气预报显示，整个星期都会下雨。,0
　　158、静坐常思己过，闲谈莫论人非。,1
同事们一起庆祝生日，气氛温馨又愉快。,1
56. 感恩生命中的每一个挑战，因为它们让你变得更加强大。,1
勇敢地做自己，因为你是独一无二的。,1
这个城市的交通规划太差，每天上下班都要堵好久。,0
